"","Subject","Group","Block","Trial","Emotion","SameDiff","Gender","ACC","RT"
"13447",48,"B",5,27,"pos","diff","male",0,NA
"13448",48,"B",5,28,"neg","same","male",0,NA
"13449",48,"B",5,29,"neg","diff","male",0,NA
"13450",48,"B",5,30,"neg","same","male",1,1461
"13451",48,"B",5,31,"neu","diff","male",0,NA
"13452",48,"B",5,32,"neg","same","male",0,NA
"13453",48,"B",5,33,"neg","diff","male",0,1456
"13454",48,"B",5,34,"neg","same","male",1,557
"13455",48,"B",5,35,"pos","diff","male",1,1395
"13456",48,"B",5,36,"neg","same","male",1,1122
"13457",48,"B",5,37,"neu","diff","male",1,1163
"13458",48,"B",5,38,"neg","same","male",0,NA
"13459",48,"B",5,39,"pos","diff","male",0,1204
"13460",48,"B",5,40,"pos","diff","male",0,1469
"13461",48,"B",5,41,"pos","same","male",1,1003
"13462",48,"B",5,42,"neg","diff","male",0,NA
"13463",48,"B",5,43,"neg","diff","male",0,NA
"13464",48,"B",5,44,"neg","same","male",1,1047
"13465",48,"B",5,45,"pos","diff","male",0,NA
"13466",48,"B",5,46,"pos","diff","male",1,903
"13467",48,"B",5,47,"neu","diff","male",0,NA
"13468",48,"B",5,48,"pos","same","male",0,NA
"13469",48,"B",5,49,"neu","same","male",0,515
"13470",48,"B",5,50,"pos","same","male",1,1137
"13471",48,"B",5,51,"neu","same","male",1,893
"13472",48,"B",5,52,"pos","same","male",0,NA
"13473",48,"B",5,53,"neu","same","male",0,1472
"13474",48,"B",5,54,"neg","diff","male",1,1167
"13475",48,"B",5,55,"neg","diff","male",0,NA
"13476",48,"B",6,1,"neg","diff","male",0,893
"13477",48,"B",6,2,"neu","diff","male",0,NA
"13478",48,"B",6,3,"pos","diff","male",1,1258
"13479",48,"B",6,4,"pos","diff","male",0,NA
"13480",48,"B",6,5,"pos","same","male",0,1494
"13481",48,"B",6,6,"neu","diff","male",0,1386
"13482",48,"B",6,7,"neu","diff","male",1,1305
"13483",48,"B",6,8,"neu","same","male",0,504
"13484",48,"B",6,9,"pos","diff","male",0,884
"13485",48,"B",6,10,"neu","same","male",1,637
"13486",48,"B",6,11,"neu","diff","male",0,1382
"13487",48,"B",6,12,"neu","same","male",0,978
"13488",48,"B",6,13,"neu","same","male",1,542
"13489",48,"B",6,14,"neu","same","male",1,434
"13490",48,"B",6,15,"neu","same","male",0,369
"13491",48,"B",6,16,"neu","same","male",0,1074
"13492",48,"B",6,17,"neu","same","male",0,432
"13493",48,"B",6,18,"neu","same","male",1,1054
"13494",48,"B",6,19,"neg","diff","male",0,NA
"13495",48,"B",6,20,"neg","diff","male",1,869
"13496",48,"B",6,21,"neg","same","male",0,684
"13497",48,"B",6,22,"pos","diff","male",1,1341
"13498",48,"B",6,23,"pos","diff","male",0,NA
"13499",48,"B",6,24,"pos","same","male",1,1349
"13500",48,"B",6,25,"neu","diff","male",1,1323
"13501",48,"B",6,26,"neu","diff","male",0,NA
"13502",48,"B",6,27,"neu","same","male",0,NA
"13503",48,"B",6,28,"neg","diff","male",0,NA
"13504",48,"B",6,29,"pos","diff","male",0,941
"13505",48,"B",6,30,"neu","diff","male",1,849
"13506",48,"B",6,31,"pos","same","male",1,866
"13507",48,"B",6,32,"neg","diff","male",1,1065
"13508",48,"B",6,33,"pos","same","male",1,1256
"13509",48,"B",6,34,"neg","same","male",1,844
"13510",48,"B",6,35,"pos","same","male",1,781
"13511",48,"B",6,36,"neu","diff","male",0,1121
"13512",48,"B",6,37,"neu","diff","male",0,NA
"13513",48,"B",6,38,"neu","same","male",0,NA
"13514",48,"B",6,39,"neu","same","male",1,906
"13515",48,"B",6,40,"neu","same","male",1,681
"13516",48,"B",6,41,"neu","same","male",1,458
"13517",48,"B",6,42,"neg","diff","male",1,942
"13518",48,"B",6,43,"neu","same","male",0,674
"13519",48,"B",6,44,"neg","same","male",0,336
"13520",48,"B",6,45,"pos","diff","male",0,NA
"13521",48,"B",6,46,"pos","diff","male",0,NA
"13522",48,"B",6,47,"neu","diff","male",1,1099
"13523",48,"B",6,48,"pos","same","male",1,767
"13524",48,"B",6,49,"pos","diff","male",0,735
"13525",48,"B",6,50,"pos","same","male",0,859
"13526",48,"B",6,51,"pos","same","male",1,751
"13527",48,"B",6,52,"neu","diff","male",1,973
"13528",48,"B",6,53,"neu","diff","male",0,NA
"13529",48,"B",6,54,"neg","diff","male",0,NA
"13530",48,"B",6,55,"neu","same","male",0,NA
"13531",49,"B",1,1,"pos","same","female",0,NA
"13532",49,"B",1,2,"neg","same","female",0,NA
"13533",49,"B",1,3,"pos","same","female",1,590
"13534",49,"B",1,4,"pos","diff","female",0,NA
"13535",49,"B",1,5,"pos","same","female",0,NA
"13536",49,"B",1,6,"neu","diff","female",1,1023
"13537",49,"B",1,7,"neu","diff","female",1,1043
"13538",49,"B",1,8,"neu","same","female",1,780
"13539",49,"B",1,9,"pos","diff","female",0,NA
"13540",49,"B",1,10,"neu","same","female",1,1353
"13541",49,"B",1,11,"neg","diff","female",0,NA
"13542",49,"B",1,12,"pos","diff","female",0,995
"13543",49,"B",1,13,"neg","same","female",1,1314
"13544",49,"B",1,14,"pos","same","female",1,736
"13545",49,"B",1,15,"pos","diff","female",1,892
"13546",49,"B",1,16,"neg","diff","female",0,824
"13547",49,"B",1,17,"pos","same","female",1,532
"13548",49,"B",1,18,"pos","diff","female",1,728
"13549",49,"B",1,19,"pos","same","female",1,449
"13550",49,"B",1,20,"pos","same","female",1,563
"13551",49,"B",1,21,"neg","diff","female",1,956
"13552",49,"B",1,22,"neg","diff","female",1,1170
"13553",49,"B",1,23,"neg","same","female",1,644
"13554",49,"B",1,24,"neg","same","female",1,860
"13555",49,"B",1,25,"neg","same","female",1,688
"13556",49,"B",1,26,"neg","same","female",1,993
"13557",49,"B",1,27,"neu","diff","female",1,800
"13558",49,"B",1,28,"neu","diff","female",1,857
"13559",49,"B",1,29,"pos","diff","female",1,893
"13560",49,"B",1,30,"pos","diff","female",1,1193
"13561",49,"B",1,31,"pos","same","female",1,560
"13562",49,"B",1,32,"pos","same","female",1,505
"13563",49,"B",1,33,"neu","diff","female",1,1112
"13564",49,"B",1,34,"pos","same","female",1,590
"13565",49,"B",1,35,"neu","same","female",0,813
"13566",49,"B",1,36,"pos","same","female",1,1257
"13567",49,"B",1,37,"neg","diff","female",1,1069
"13568",49,"B",1,38,"pos","same","female",1,1420
"13569",49,"B",1,39,"neg","same","female",1,912
"13570",49,"B",1,40,"pos","same","female",1,1279
"13571",49,"B",1,41,"neg","same","female",0,NA
"13572",49,"B",1,42,"neg","diff","female",1,1318
"13573",49,"B",1,43,"neu","diff","female",0,NA
"13574",49,"B",1,44,"neu","diff","female",1,1404
"13575",49,"B",1,45,"neu","same","female",1,557
"13576",49,"B",1,46,"neu","same","female",1,1124
"13577",49,"B",1,47,"neu","same","female",1,957
"13578",49,"B",1,48,"neg","diff","female",1,836
"13579",49,"B",1,49,"neu","same","female",1,1155
"13580",49,"B",1,50,"neg","same","female",1,705
"13581",49,"B",1,51,"neu","same","female",1,696
"13582",49,"B",1,52,"neg","same","female",1,1100
"13583",49,"B",1,53,"neu","same","female",1,928
"13584",49,"B",1,54,"neg","same","female",1,640
"13585",49,"B",1,55,"pos","diff","female",1,921
"13586",49,"B",2,1,"neg","diff","female",0,NA
"13587",49,"B",2,2,"neg","diff","female",0,NA
"13588",49,"B",2,3,"neu","diff","female",1,1000
"13589",49,"B",2,4,"pos","diff","female",1,1353
"13590",49,"B",2,5,"neu","same","female",1,624
"13591",49,"B",2,6,"neu","diff","female",1,692
"13592",49,"B",2,7,"pos","diff","female",1,824
"13593",49,"B",2,8,"neu","same","female",1,852
"13594",49,"B",2,9,"pos","same","female",1,488
"13595",49,"B",2,10,"neu","same","female",1,817
"13596",49,"B",2,11,"neg","diff","female",1,717
"13597",49,"B",2,12,"neg","diff","female",1,1171
"13598",49,"B",2,13,"neu","diff","female",1,1431
"13599",49,"B",2,14,"neu","diff","female",0,NA
"13600",49,"B",2,15,"pos","diff","female",1,805
"13601",49,"B",2,16,"neu","same","female",1,575
"13602",49,"B",2,17,"pos","same","female",1,1146
"13603",49,"B",2,18,"neu","same","female",1,745
"13604",49,"B",2,19,"neg","diff","female",1,728
"13605",49,"B",2,20,"neu","same","female",1,529
"13606",49,"B",2,21,"pos","diff","female",1,706
"13607",49,"B",2,22,"neu","same","female",1,745
"13608",49,"B",2,23,"neu","diff","female",1,1141
"13609",49,"B",2,24,"neu","same","female",1,625
"13610",49,"B",2,25,"neu","same","female",1,469
"13611",49,"B",2,26,"pos","diff","female",0,1035
"13612",49,"B",2,27,"neg","diff","female",1,1058
"13613",49,"B",2,28,"neu","diff","female",0,478
"13614",49,"B",2,29,"neu","diff","female",1,883
"13615",49,"B",2,30,"neu","same","female",1,541
"13616",49,"B",2,31,"pos","diff","female",1,1249
"13617",49,"B",2,32,"neu","same","female",1,946
"13618",49,"B",2,33,"pos","same","female",1,793
"13619",49,"B",2,34,"pos","diff","female",1,1231
"13620",49,"B",2,35,"neu","diff","female",0,NA
"13621",49,"B",2,36,"pos","same","female",1,871
"13622",49,"B",2,37,"neu","same","female",1,685
"13623",49,"B",2,38,"pos","same","female",1,783
"13624",49,"B",2,39,"neu","same","female",1,611
"13625",49,"B",2,40,"pos","same","female",1,932
"13626",49,"B",2,41,"pos","diff","female",1,1096
"13627",49,"B",2,42,"pos","same","female",1,860
"13628",49,"B",2,43,"pos","same","female",0,NA
"13629",49,"B",2,44,"neg","diff","female",0,NA
"13630",49,"B",2,45,"neu","diff","female",0,1449
"13631",49,"B",2,46,"neu","diff","female",1,882
"13632",49,"B",2,47,"neu","same","female",1,524
"13633",49,"B",2,48,"neu","same","female",1,669
"13634",49,"B",2,49,"pos","diff","female",1,1100
"13635",49,"B",2,50,"neu","same","female",1,768
"13636",49,"B",2,51,"neg","diff","female",1,881
"13637",49,"B",2,52,"neu","same","female",1,602
"13638",49,"B",2,53,"pos","diff","female",1,763
"13639",49,"B",2,54,"neu","same","female",1,525
"13640",49,"B",2,55,"pos","same","female",1,622
"13641",49,"B",3,1,"pos","same","female",0,NA
"13642",49,"B",3,2,"pos","same","female",0,NA
"13643",49,"B",3,3,"pos","same","female",1,489
"13644",49,"B",3,4,"pos","same","female",1,498
"13645",49,"B",3,5,"neg","diff","female",1,829
"13646",49,"B",3,6,"pos","same","female",1,443
"13647",49,"B",3,7,"neg","same","female",1,717
"13648",49,"B",3,8,"pos","same","female",1,547
"13649",49,"B",3,9,"pos","diff","female",1,682
"13650",49,"B",3,10,"neg","diff","female",1,715
"13651",49,"B",3,11,"pos","same","female",1,1121
"13652",49,"B",3,12,"neg","same","female",1,843
"13653",49,"B",3,13,"neg","diff","female",1,732
"13654",49,"B",3,14,"neg","same","female",0,1192
"13655",49,"B",3,15,"neg","same","female",1,607
"13656",49,"B",3,16,"pos","diff","female",1,592
"13657",49,"B",3,17,"neg","same","female",1,591
"13658",49,"B",3,18,"neu","diff","female",1,1133
"13659",49,"B",3,19,"neu","diff","female",1,1001
"13660",49,"B",3,20,"neu","same","female",1,587
"13661",49,"B",3,21,"pos","diff","female",1,1113
"13662",49,"B",3,22,"neu","same","female",1,768
"13663",49,"B",3,23,"pos","same","female",1,465
"13664",49,"B",3,24,"pos","diff","female",0,1192
"13665",49,"B",3,25,"neg","diff","female",1,734
"13666",49,"B",3,26,"pos","same","female",1,490
"13667",49,"B",3,27,"neu","diff","female",1,979
"13668",49,"B",3,28,"pos","same","female",1,447
"13669",49,"B",3,29,"neu","same","female",1,1105
"13670",49,"B",3,30,"neg","diff","female",1,773
"13671",49,"B",3,31,"neu","same","female",1,873
"13672",49,"B",3,32,"neg","same","female",1,767
"13673",49,"B",3,33,"pos","diff","female",0,800
"13674",49,"B",3,34,"neg","same","female",1,586
"13675",49,"B",3,35,"neu","diff","female",1,1319
"13676",49,"B",3,36,"neu","diff","female",1,1017
"13677",49,"B",3,37,"neu","same","female",0,1053
"13678",49,"B",3,38,"neu","same","female",1,425
"13679",49,"B",3,39,"neu","same","female",1,455
"13680",49,"B",3,40,"neu","same","female",1,651
"13681",49,"B",3,41,"neu","same","female",1,500
"13682",49,"B",3,42,"pos","diff","female",1,1008
"13683",49,"B",3,43,"pos","diff","female",1,1170
"13684",49,"B",3,44,"neg","diff","female",1,851
"13685",49,"B",3,45,"neg","diff","female",1,1092
"13686",49,"B",3,46,"pos","diff","female",1,1176
"13687",49,"B",3,47,"neg","same","female",1,780
"13688",49,"B",3,48,"pos","same","female",1,512
"13689",49,"B",3,49,"neu","diff","female",1,1055
"13690",49,"B",3,50,"neu","diff","female",1,891
"13691",49,"B",3,51,"neu","same","female",1,644
"13692",49,"B",3,52,"neu","same","female",1,797
"13693",49,"B",3,53,"neg","diff","female",1,756
"13694",49,"B",3,54,"neu","same","female",1,835
"13695",49,"B",3,55,"neg","same","female",0,NA
"13696",49,"B",4,1,"pos","same","female",0,995
"13697",49,"B",4,2,"pos","same","female",0,866
"13698",49,"B",4,3,"neu","diff","female",0,NA
"13699",49,"B",4,4,"pos","same","female",1,980
"13700",49,"B",4,5,"neu","same","female",1,688
"13701",49,"B",4,6,"neg","diff","female",1,833
"13702",49,"B",4,7,"neu","same","female",1,816
"13703",49,"B",4,8,"pos","diff","female",0,NA
"13704",49,"B",4,9,"neu","same","female",1,988
"13705",49,"B",4,10,"neg","diff","female",0,NA
"13706",49,"B",4,11,"neu","same","female",1,1249
"13707",49,"B",4,12,"neg","same","female",1,993
"13708",49,"B",4,13,"neu","same","female",1,640
"13709",49,"B",4,14,"neu","diff","female",1,1081
"13710",49,"B",4,15,"pos","diff","female",1,987
"13711",49,"B",4,16,"pos","diff","female",1,1225
"13712",49,"B",4,17,"pos","same","female",1,552
"13713",49,"B",4,18,"neg","diff","female",1,1023
"13714",49,"B",4,19,"pos","same","female",1,691
"13715",49,"B",4,20,"neg","same","female",1,548
"13716",49,"B",4,21,"neg","diff","female",1,1034
"13717",49,"B",4,22,"neg","same","female",1,497
"13718",49,"B",4,23,"neg","same","female",1,477
"13719",49,"B",4,24,"neg","same","female",1,531
"13720",49,"B",4,25,"neg","same","female",1,436
"13721",49,"B",4,26,"neg","same","female",1,547
"13722",49,"B",4,27,"neg","same","female",1,425
"13723",49,"B",4,28,"pos","diff","female",1,648
"13724",49,"B",4,29,"pos","diff","female",1,881
"13725",49,"B",4,30,"neu","diff","female",1,842
"13726",49,"B",4,31,"neg","diff","female",1,924
"13727",49,"B",4,32,"neu","same","female",1,429
"13728",49,"B",4,33,"neg","same","female",1,524
"13729",49,"B",4,34,"neu","same","female",1,413
"13730",49,"B",4,35,"neg","same","female",1,505
"13731",49,"B",4,36,"neu","same","female",1,548
"13732",49,"B",4,37,"neg","same","female",1,667
"13733",49,"B",4,38,"pos","diff","female",1,729
"13734",49,"B",4,39,"pos","diff","female",1,963
"13735",49,"B",4,40,"pos","same","female",1,508
"13736",49,"B",4,41,"pos","same","female",1,747
"13737",49,"B",4,42,"pos","same","female",1,633
"13738",49,"B",4,43,"pos","same","female",1,720
"13739",49,"B",4,44,"neu","diff","female",1,857
"13740",49,"B",4,45,"neu","diff","female",1,764
"13741",49,"B",4,46,"neu","same","female",1,637
"13742",49,"B",4,47,"pos","diff","female",1,1332
"13743",49,"B",4,48,"neu","same","female",1,1064
"13744",49,"B",4,49,"pos","same","female",1,612
"13745",49,"B",4,50,"pos","diff","female",1,792
"13746",49,"B",4,51,"neu","diff","female",1,910
"13747",49,"B",4,52,"neu","diff","female",1,1405
"13748",49,"B",4,53,"neg","diff","female",1,959
"13749",49,"B",4,54,"neu","same","female",1,712
"13750",49,"B",4,55,"neg","same","female",1,702
"13751",49,"B",5,1,"neg","same","female",0,NA
"13752",49,"B",5,2,"pos","same","female",0,NA
"13753",49,"B",5,3,"neu","diff","female",1,767
"13754",49,"B",5,4,"neg","diff","female",1,768
"13755",49,"B",5,5,"neu","same","female",1,593
"13756",49,"B",5,6,"neg","same","female",1,528
"13757",49,"B",5,7,"pos","diff","female",0,753
"13758",49,"B",5,8,"pos","diff","female",1,1280
"13759",49,"B",5,9,"neu","diff","female",1,793
"13760",49,"B",5,10,"pos","same","female",1,576
"13761",49,"B",5,11,"pos","diff","female",1,907
"13762",49,"B",5,12,"pos","same","female",1,538
"13763",49,"B",5,13,"neg","diff","female",0,NA
"13764",49,"B",5,14,"pos","same","female",1,801
"13765",49,"B",5,15,"neg","same","female",1,715
"13766",49,"B",5,16,"neu","diff","female",1,1025
"13767",49,"B",5,17,"neu","diff","female",1,856
"13768",49,"B",5,18,"neu","same","female",1,444
"13769",49,"B",5,19,"neu","same","female",1,669
"13770",49,"B",5,20,"pos","diff","female",1,763
"13771",49,"B",5,21,"pos","diff","female",1,733
"13772",49,"B",5,22,"neg","diff","female",1,696
"13773",49,"B",5,23,"pos","same","female",1,860
"13774",49,"B",5,24,"neg","same","female",1,608
"13775",49,"B",5,25,"pos","same","female",1,721
"13776",49,"B",5,26,"neu","diff","female",1,842
"13777",49,"B",5,27,"pos","same","female",1,715
"13778",49,"B",5,28,"neg","diff","female",0,962
"13779",49,"B",5,29,"neu","diff","female",1,715
"13780",49,"B",5,30,"neg","same","female",1,562
"13781",49,"B",5,31,"neu","same","female",1,475
"13782",49,"B",5,32,"neu","diff","female",1,897
"13783",49,"B",5,33,"neu","same","female",1,461
"13784",49,"B",5,34,"neu","same","female",1,785
"13785",49,"B",5,35,"neg","diff","female",1,872
"13786",49,"B",5,36,"neu","same","female",1,399
"13787",49,"B",5,37,"neg","same","female",1,536
"13788",49,"B",5,38,"neu","same","female",1,443
"13789",49,"B",5,39,"pos","diff","female",1,605
"13790",49,"B",5,40,"neu","same","female",1,414
"13791",49,"B",5,41,"neu","diff","female",1,794
"13792",49,"B",5,42,"neu","same","female",1,544
"13793",49,"B",5,43,"neu","same","female",1,772
"13794",49,"B",5,44,"pos","diff","female",1,840
"13795",49,"B",5,45,"neu","same","female",1,473
"13796",49,"B",5,46,"neg","diff","female",1,800
"13797",49,"B",5,47,"neg","diff","female",0,NA
"13798",49,"B",5,48,"neg","same","female",1,666
"13799",49,"B",5,49,"pos","diff","female",1,728
"13800",49,"B",5,50,"neg","same","female",1,594
"13801",49,"B",5,51,"pos","same","female",1,464
"13802",49,"B",5,52,"neg","same","female",1,708
"13803",49,"B",5,53,"neu","diff","female",1,1194
"13804",49,"B",5,54,"neg","same","female",1,481
"13805",49,"B",5,55,"pos","diff","female",1,730
"13806",49,"B",6,1,"pos","diff","female",0,NA
"13807",49,"B",6,2,"neu","diff","female",0,NA
"13808",49,"B",6,3,"pos","same","female",1,618
"13809",49,"B",6,4,"pos","diff","female",1,750
"13810",49,"B",6,5,"neg","diff","female",1,796
"13811",49,"B",6,6,"pos","same","female",1,467
"13812",49,"B",6,7,"neg","same","female",1,553
"13813",49,"B",6,8,"neu","diff","female",1,1104
"13814",49,"B",6,9,"neg","same","female",1,438
"13815",49,"B",6,10,"pos","diff","female",1,680
"13816",49,"B",6,11,"neg","same","female",1,457
"13817",49,"B",6,12,"pos","same","female",1,477
"13818",49,"B",6,13,"pos","diff","female",1,1187
"13819",49,"B",6,14,"pos","same","female",1,426
"13820",49,"B",6,15,"neg","diff","female",1,760
"13821",49,"B",6,16,"neg","diff","female",1,1402
"13822",49,"B",6,17,"neu","diff","female",1,779
"13823",49,"B",6,18,"pos","diff","female",1,751
"13824",49,"B",6,19,"neu","same","female",1,478
"13825",49,"B",6,20,"pos","same","female",1,564
"13826",49,"B",6,21,"neu","same","female",1,1501
"13827",49,"B",6,22,"neu","diff","female",1,939
"13828",49,"B",6,23,"pos","diff","female",0,495
"13829",49,"B",6,24,"pos","diff","female",0,NA
"13830",49,"B",6,25,"pos","same","female",1,1094
"13831",49,"B",6,26,"neu","diff","female",1,890
"13832",49,"B",6,27,"neu","diff","female",1,1428
"13833",49,"B",6,28,"neu","same","female",1,539
"13834",49,"B",6,29,"neg","diff","female",1,830
"13835",49,"B",6,30,"neu","same","female",1,509
"13836",49,"B",6,31,"neg","same","female",1,716
"13837",49,"B",6,32,"neg","diff","female",1,593
"13838",49,"B",6,33,"pos","diff","female",0,640
"13839",49,"B",6,34,"neg","same","female",1,457
"13840",49,"B",6,35,"neu","diff","female",1,733
"13841",49,"B",6,36,"neg","same","female",1,489
"13842",49,"B",6,37,"neg","diff","female",1,674
"13843",49,"B",6,38,"neu","diff","female",1,704
"13844",49,"B",6,39,"neu","diff","female",0,NA
"13845",49,"B",6,40,"pos","diff","female",1,542
"13846",49,"B",6,41,"neu","same","female",1,642
"13847",49,"B",6,42,"pos","same","female",1,779
"13848",49,"B",6,43,"neg","diff","female",1,879
"13849",49,"B",6,44,"neg","diff","female",1,696
"13850",49,"B",6,45,"neg","same","female",1,588
"13851",49,"B",6,46,"neg","same","female",1,491
"13852",49,"B",6,47,"neg","same","female",1,580
"13853",49,"B",6,48,"neg","same","female",1,528
"13854",49,"B",6,49,"neg","same","female",1,481
"13855",49,"B",6,50,"neg","same","female",1,474
"13856",49,"B",6,51,"neu","diff","female",1,657
"13857",49,"B",6,52,"pos","diff","female",1,701
"13858",49,"B",6,53,"pos","diff","female",1,1104
"13859",49,"B",6,54,"neg","diff","female",1,631
"13860",49,"B",6,55,"pos","same","female",1,478
"13861",5,"A",1,1,"neu","same","male",0,NA
"13862",5,"A",1,2,"pos","same","male",0,NA
"13863",5,"A",1,3,"pos","diff","male",1,1286
"13864",5,"A",1,4,"pos","same","male",0,NA
"13865",5,"A",1,5,"pos","same","male",0,NA
"13866",5,"A",1,6,"pos","same","male",0,969
"13867",5,"A",1,7,"pos","same","male",1,1363
"13868",5,"A",1,8,"pos","same","male",1,1420
"13869",5,"A",1,9,"neu","diff","male",0,NA
"13870",5,"A",1,10,"neg","diff","male",0,NA
"13871",5,"A",1,11,"neu","same","male",0,NA
"13872",5,"A",1,12,"neu","diff","male",0,NA
"13873",5,"A",1,13,"neg","diff","male",0,NA
"13874",5,"A",1,14,"neg","diff","male",0,1337
"13875",5,"A",1,15,"pos","diff","male",1,1485
"13876",5,"A",1,16,"neu","diff","male",0,NA
"13877",5,"A",1,17,"neu","diff","male",0,NA
"13878",5,"A",1,18,"neg","diff","male",0,1395
"13879",5,"A",1,19,"pos","diff","male",0,NA
"13880",5,"A",1,20,"neu","diff","male",0,NA
"13881",5,"A",1,21,"pos","same","male",0,NA
"13882",5,"A",1,22,"neg","diff","male",0,NA
"13883",5,"A",1,23,"neg","diff","male",0,NA
"13884",5,"A",1,24,"pos","diff","male",1,1274
"13885",5,"A",1,25,"neg","same","male",0,NA
"13886",5,"A",1,26,"pos","same","male",0,NA
"13887",5,"A",1,27,"neg","same","male",0,NA
"13888",5,"A",1,28,"pos","same","male",0,NA
"13889",5,"A",1,29,"neu","diff","male",1,1299
"13890",5,"A",1,30,"pos","same","male",1,864
"13891",5,"A",1,31,"neu","same","male",0,NA
"13892",5,"A",1,32,"neg","diff","male",0,NA
"13893",5,"A",1,33,"pos","diff","male",1,1277
"13894",5,"A",1,34,"pos","diff","male",0,772
"13895",5,"A",1,35,"pos","same","male",0,NA
"13896",5,"A",1,36,"neg","diff","male",1,1443
"13897",5,"A",1,37,"pos","same","male",1,1100
"13898",5,"A",1,38,"neg","same","male",0,736
"13899",5,"A",1,39,"pos","same","male",1,1052
"13900",5,"A",1,40,"neu","diff","male",1,1048
"13901",5,"A",1,41,"pos","same","male",1,898
"13902",5,"A",1,42,"neg","diff","male",1,1470
"13903",5,"A",1,43,"neg","diff","male",1,813
"13904",5,"A",1,44,"neg","same","male",0,873
"13905",5,"A",1,45,"pos","diff","male",1,1471
"13906",5,"A",1,46,"neu","diff","male",1,1038
"13907",5,"A",1,47,"pos","same","male",1,645
"13908",5,"A",1,48,"pos","diff","male",1,1214
"13909",5,"A",1,49,"neu","diff","male",0,NA
"13910",5,"A",1,50,"pos","same","male",0,NA
"13911",5,"A",1,51,"neu","same","male",0,NA
"13912",5,"A",1,52,"pos","same","male",0,NA
"13913",5,"A",1,53,"neu","same","male",0,NA
"13914",5,"A",1,54,"neu","diff","male",0,NA
"13915",5,"A",1,55,"pos","diff","male",0,NA
"13916",5,"A",2,1,"pos","diff","male",0,NA
"13917",5,"A",2,2,"neg","diff","male",0,NA
"13918",5,"A",2,3,"neg","diff","male",1,994
"13919",5,"A",2,4,"pos","diff","male",0,1425
"13920",5,"A",2,5,"neg","same","male",1,967
"13921",5,"A",2,6,"pos","same","male",1,609
"13922",5,"A",2,7,"neg","same","male",0,882
"13923",5,"A",2,8,"neu","diff","male",1,715
"13924",5,"A",2,9,"pos","diff","male",1,1490
"13925",5,"A",2,10,"neg","diff","male",1,1027
"13926",5,"A",2,11,"pos","same","male",1,538
"13927",5,"A",2,12,"pos","diff","male",1,1022
"13928",5,"A",2,13,"neu","diff","male",0,NA
"13929",5,"A",2,14,"neu","diff","male",0,NA
"13930",5,"A",2,15,"neu","same","male",1,1137
"13931",5,"A",2,16,"neu","same","male",0,NA
"13932",5,"A",2,17,"neu","same","male",0,NA
"13933",5,"A",2,18,"neu","same","male",1,723
"13934",5,"A",2,19,"neu","same","male",0,1421
"13935",5,"A",2,20,"pos","diff","male",1,817
"13936",5,"A",2,21,"pos","diff","male",0,NA
"13937",5,"A",2,22,"pos","same","male",0,NA
"13938",5,"A",2,23,"neg","diff","male",1,987
"13939",5,"A",2,24,"neg","diff","male",1,1498
"13940",5,"A",2,25,"neu","diff","male",1,1022
"13941",5,"A",2,26,"neu","diff","male",1,1106
"13942",5,"A",2,27,"neu","same","male",1,585
"13943",5,"A",2,28,"neg","diff","male",1,1336
"13944",5,"A",2,29,"neu","same","male",1,1164
"13945",5,"A",2,30,"neg","same","male",1,989
"13946",5,"A",2,31,"neu","same","male",0,NA
"13947",5,"A",2,32,"pos","diff","male",1,1418
"13948",5,"A",2,33,"neg","diff","male",0,NA
"13949",5,"A",2,34,"neg","diff","male",0,NA
"13950",5,"A",2,35,"pos","diff","male",1,1165
"13951",5,"A",2,36,"neg","same","male",1,814
"13952",5,"A",2,37,"pos","same","male",1,1130
"13953",5,"A",2,38,"neg","same","male",1,1110
"13954",5,"A",2,39,"pos","same","male",1,813
"13955",5,"A",2,40,"neu","diff","male",1,777
"13956",5,"A",2,41,"pos","same","male",0,1309
"13957",5,"A",2,42,"neu","same","male",1,908
"13958",5,"A",2,43,"neu","diff","male",1,1338
"13959",5,"A",2,44,"neu","same","male",1,799
"13960",5,"A",2,45,"neg","diff","male",1,1112
"13961",5,"A",2,46,"neu","same","male",1,1151
"13962",5,"A",2,47,"neg","same","male",1,989
"13963",5,"A",2,48,"neg","diff","male",1,1036
"13964",5,"A",2,49,"neg","same","male",1,1075
"13965",5,"A",2,50,"neu","diff","male",1,1058
"13966",5,"A",2,51,"neg","same","male",0,NA
"13967",5,"A",2,52,"neu","same","male",0,956
"13968",5,"A",2,53,"neg","same","male",0,NA
"13969",5,"A",2,54,"neu","same","male",0,NA
"13970",5,"A",2,55,"neg","same","male",0,1180
"13971",5,"A",3,1,"neu","same","male",0,NA
"13972",5,"A",3,2,"pos","same","male",0,NA
"13973",5,"A",3,3,"pos","diff","male",1,697
"13974",5,"A",3,4,"pos","same","male",1,797
"13975",5,"A",3,5,"pos","same","male",1,884
"13976",5,"A",3,6,"neu","diff","male",1,1117
"13977",5,"A",3,7,"pos","same","male",1,1332
"13978",5,"A",3,8,"pos","diff","male",1,1431
"13979",5,"A",3,9,"pos","same","male",1,862
"13980",5,"A",3,10,"neu","diff","male",1,786
"13981",5,"A",3,11,"neu","diff","male",0,NA
"13982",5,"A",3,12,"neg","diff","male",1,1177
"13983",5,"A",3,13,"neg","diff","male",1,1181
"13984",5,"A",3,14,"neu","diff","male",0,1313
