Subject,Group,Block,Trial,Emotion,SameDiff,Gender,ACC,RT
60,1,6,43,neu,same,female,1,665
60,1,6,44,neg,same,female,1,408
60,1,6,45,neu,same,female,1,721
60,1,6,46,neg,same,female,1,382
60,1,6,47,neg,diff,female,1,504
60,1,6,48,neu,diff,female,1,589
60,1,6,49,neg,same,female,1,415
60,1,6,50,neg,diff,female,1,616
60,1,6,51,neg,same,female,1,408
60,1,6,52,neg,same,female,1,466
60,1,6,53,neg,same,female,1,664
60,1,6,54,neg,same,female,1,520
60,1,6,55,neu,diff,female,1,444
61,1,1,1,pos,same,female,0,NA
61,1,1,2,neu,same,female,0,NA
61,1,1,3,pos,same,female,1,758
61,1,1,4,pos,diff,female,1,900
61,1,1,5,neg,diff,female,1,1360
61,1,1,6,pos,same,female,1,522
61,1,1,7,pos,diff,female,1,923
61,1,1,8,neg,diff,female,1,1164
61,1,1,9,pos,same,female,1,493
61,1,1,10,pos,diff,female,0,NA
61,1,1,11,neg,diff,female,0,NA
61,1,1,12,neg,diff,female,0,NA
61,1,1,13,pos,diff,female,1,770
61,1,1,14,pos,diff,female,0,NA
61,1,1,15,neg,diff,female,1,1467
61,1,1,16,neu,diff,female,0,NA
61,1,1,17,pos,diff,female,0,1105
61,1,1,18,pos,diff,female,1,1368
61,1,1,19,pos,same,female,1,738
61,1,1,20,neu,diff,female,1,1453
61,1,1,21,neu,diff,female,1,1210
61,1,1,22,pos,diff,female,0,NA
61,1,1,23,pos,diff,female,1,1131
61,1,1,24,pos,same,female,1,564
61,1,1,25,neg,diff,female,0,NA
61,1,1,26,neu,diff,female,0,NA
61,1,1,27,neg,same,female,1,1004
61,1,1,28,neg,diff,female,0,NA
61,1,1,29,neu,diff,female,0,NA
61,1,1,30,neu,diff,female,0,NA
61,1,1,31,neu,same,female,0,NA
61,1,1,32,neu,same,female,0,NA
61,1,1,33,neg,diff,female,0,NA
61,1,1,34,neg,diff,female,0,898
61,1,1,35,neu,diff,female,0,990
61,1,1,36,pos,diff,female,1,652
61,1,1,37,neg,diff,female,1,920
61,1,1,38,neg,diff,female,0,1497
61,1,1,39,neg,same,female,0,NA
61,1,1,40,neg,same,female,0,NA
61,1,1,41,neg,same,female,1,828
61,1,1,42,neu,diff,female,0,NA
61,1,1,43,neu,diff,female,1,769
61,1,1,44,neg,diff,female,1,1459
61,1,1,45,neg,diff,female,1,1039
61,1,1,46,neg,same,female,1,696
61,1,1,47,neg,same,female,1,1276
61,1,1,48,neu,diff,female,1,1139
61,1,1,49,neg,same,female,1,735
61,1,1,50,pos,diff,female,1,939
61,1,1,51,neg,same,female,0,NA
61,1,1,52,pos,same,female,1,561
61,1,1,53,neu,diff,female,0,NA
61,1,1,54,pos,same,female,0,NA
61,1,1,55,neu,same,female,1,1160
61,1,2,1,pos,same,female,0,NA
61,1,2,2,pos,same,female,0,NA
61,1,2,3,pos,same,female,1,768
61,1,2,4,pos,same,female,1,514
61,1,2,5,neg,diff,female,1,736
61,1,2,6,pos,same,female,1,604
61,1,2,7,pos,diff,female,1,941
61,1,2,8,neu,diff,female,0,NA
61,1,2,9,neu,diff,female,0,NA
61,1,2,10,pos,diff,female,1,1432
61,1,2,11,neu,same,female,1,1215
61,1,2,12,neu,diff,female,0,NA
61,1,2,13,neg,diff,female,1,1378
61,1,2,14,neu,same,female,1,654
61,1,2,15,neg,same,female,0,NA
61,1,2,16,neg,diff,female,1,1501
61,1,2,17,neu,diff,female,1,1259
61,1,2,18,neg,same,female,1,703
61,1,2,19,pos,diff,female,1,835
61,1,2,20,neg,same,female,1,1378
61,1,2,21,pos,same,female,0,NA
61,1,2,22,pos,diff,female,0,NA
61,1,2,23,neg,diff,female,1,1180
61,1,2,24,neg,diff,female,0,NA
61,1,2,25,neu,diff,female,0,966
61,1,2,26,pos,diff,female,1,1214
61,1,2,27,neu,same,female,1,666
61,1,2,28,neu,diff,female,1,1097
61,1,2,29,neu,same,female,0,1149
61,1,2,30,pos,diff,female,0,1404
61,1,2,31,neu,same,female,0,NA
61,1,2,32,neu,diff,female,1,1254
61,1,2,33,pos,diff,female,1,1498
61,1,2,34,neu,same,female,1,878
61,1,2,35,neu,diff,female,0,NA
61,1,2,36,neg,diff,female,1,1043
61,1,2,37,neu,same,female,0,NA
61,1,2,38,pos,diff,female,1,1031
61,1,2,39,neg,diff,female,1,926
61,1,2,40,neg,diff,female,1,831
61,1,2,41,neg,same,female,1,782
61,1,2,42,neg,same,female,1,498
61,1,2,43,neu,diff,female,1,878
61,1,2,44,neg,same,female,1,628
61,1,2,45,pos,diff,female,1,779
61,1,2,46,neu,diff,female,1,863
61,1,2,47,pos,same,female,1,627
61,1,2,48,neu,same,female,1,841
61,1,2,49,neu,diff,female,1,682
61,1,2,50,neg,diff,female,1,780
61,1,2,51,pos,diff,female,1,768
61,1,2,52,neg,same,female,1,545
61,1,2,53,neu,diff,female,1,693
61,1,2,54,pos,diff,female,1,809
61,1,2,55,neu,same,female,1,626
61,1,3,1,neg,same,female,0,NA
61,1,3,2,pos,same,female,0,NA
61,1,3,3,neg,same,female,1,678
61,1,3,4,pos,same,female,1,456
61,1,3,5,pos,diff,female,1,763
61,1,3,6,pos,same,female,0,NA
61,1,3,7,neu,diff,female,1,949
61,1,3,8,pos,same,female,1,891
61,1,3,9,neg,diff,female,1,1351
61,1,3,10,pos,same,female,1,542
61,1,3,11,pos,diff,female,1,626
61,1,3,12,neu,diff,female,1,904
61,1,3,13,pos,same,female,1,647
61,1,3,14,pos,diff,female,1,1280
61,1,3,15,neg,diff,female,1,1290
61,1,3,16,pos,same,female,1,467
61,1,3,17,pos,diff,female,1,1466
61,1,3,18,neg,diff,female,1,984
61,1,3,19,pos,same,female,0,1431
61,1,3,20,neu,diff,female,1,702
61,1,3,21,pos,same,female,0,NA
61,1,3,22,neu,same,female,1,873
61,1,3,23,neu,diff,female,1,831
61,1,3,24,neg,diff,female,0,NA
61,1,3,25,pos,diff,female,0,1186
61,1,3,26,neg,same,female,0,NA
61,1,3,27,neu,diff,female,0,NA
61,1,3,28,neg,same,female,1,662
61,1,3,29,neu,same,female,1,1154
61,1,3,30,pos,diff,female,1,721
61,1,3,31,neg,diff,female,1,1210
61,1,3,32,neg,diff,female,1,708
61,1,3,33,neu,diff,female,0,569
61,1,3,34,neg,same,female,0,NA
61,1,3,35,neu,same,female,0,NA
61,1,3,36,neu,diff,female,0,544
61,1,3,37,neu,same,female,0,1335
61,1,3,38,neg,diff,female,1,667
61,1,3,39,neu,same,female,1,282
61,1,3,40,neg,same,female,0,NA
61,1,3,41,neg,diff,female,0,NA
61,1,3,42,neg,same,female,0,NA
61,1,3,43,neg,same,female,1,1040
61,1,3,44,neu,diff,female,0,NA
61,1,3,45,neg,same,female,0,NA
61,1,3,46,neu,same,female,0,NA
61,1,3,47,neg,same,female,1,971
61,1,3,48,pos,diff,female,1,935
61,1,3,49,neu,diff,female,1,1227
61,1,3,50,neg,diff,female,1,1130
61,1,3,51,neg,diff,female,0,419
61,1,3,52,pos,diff,female,0,NA
61,1,3,53,pos,diff,female,1,790
61,1,3,54,neg,diff,female,1,685
61,1,3,55,pos,same,female,0,1150
61,1,4,1,neg,same,male,0,NA
61,1,4,2,pos,same,male,0,NA
61,1,4,3,neu,diff,male,1,1049
61,1,4,4,neg,diff,male,0,306
61,1,4,5,neu,same,male,0,NA
61,1,4,6,neg,same,male,0,979
61,1,4,7,pos,diff,male,0,NA
61,1,4,8,neg,same,male,0,NA
61,1,4,9,pos,same,male,1,937
61,1,4,10,pos,diff,male,1,1181
61,1,4,11,neu,diff,male,0,NA
61,1,4,12,pos,same,male,0,1372
61,1,4,13,neg,diff,male,0,NA
61,1,4,14,pos,same,male,0,1313
61,1,4,15,neu,diff,male,1,912
61,1,4,16,pos,same,male,1,1231
61,1,4,17,neg,diff,male,1,1181
61,1,4,18,pos,same,male,1,1474
61,1,4,19,pos,diff,male,1,1024
61,1,4,20,pos,same,male,1,695
61,1,4,21,pos,same,male,1,491
61,1,4,22,pos,same,male,1,967
61,1,4,23,pos,same,male,1,592
61,1,4,24,pos,same,male,1,511
61,1,4,25,pos,same,male,1,525
61,1,4,26,pos,same,male,1,446
61,1,4,27,neg,diff,male,1,1119
61,1,4,28,pos,same,male,1,473
61,1,4,29,neg,same,male,1,1279
61,1,4,30,pos,same,male,0,1385
61,1,4,31,neg,same,male,0,NA
61,1,4,32,pos,same,male,0,NA
61,1,4,33,pos,diff,male,1,1451
61,1,4,34,pos,same,male,1,600
61,1,4,35,neg,diff,male,1,937
61,1,4,36,pos,same,male,1,1293
61,1,4,37,pos,diff,male,0,745
61,1,4,38,pos,same,male,1,695
61,1,4,39,neg,diff,male,1,922
61,1,4,40,pos,same,male,1,812
61,1,4,41,neu,diff,male,0,NA
61,1,4,42,pos,same,male,1,870
61,1,4,43,neu,same,male,1,844
61,1,4,44,pos,same,male,1,557
61,1,4,45,neu,same,male,0,NA
61,1,4,46,neu,diff,male,1,1474
61,1,4,47,neu,same,male,1,753
61,1,4,48,neu,same,male,1,559
61,1,4,49,neg,diff,male,1,825
61,1,4,50,neu,same,male,0,NA
61,1,4,51,neg,same,male,1,382
61,1,4,52,neg,diff,male,1,1266
61,1,4,53,neu,diff,male,1,1497
61,1,4,54,neg,same,male,1,973
61,1,4,55,neu,same,male,1,313
61,1,5,1,neg,same,male,0,NA
61,1,5,2,neu,same,male,0,NA
61,1,5,3,neu,diff,male,1,950
61,1,5,4,neu,same,male,1,812
61,1,5,5,neu,same,male,1,792
61,1,5,6,neg,diff,male,0,NA
61,1,5,7,neu,same,male,1,893
61,1,5,8,pos,diff,male,1,1385
61,1,5,9,neu,same,male,1,824
61,1,5,10,pos,same,male,1,835
61,1,5,11,pos,diff,male,0,1089
61,1,5,12,pos,same,male,1,499
61,1,5,13,neg,diff,male,1,910
61,1,5,14,neg,diff,male,1,1133
61,1,5,15,pos,diff,male,0,601
61,1,5,16,neg,same,male,1,682
61,1,5,17,neu,diff,male,1,1100
61,1,5,18,neu,diff,male,0,1392
61,1,5,19,pos,diff,male,1,1070
61,1,5,20,neu,same,male,0,973
61,1,5,21,neu,diff,male,0,1049
61,1,5,22,neu,same,male,0,850
61,1,5,23,neu,same,male,0,NA
61,1,5,24,neu,same,male,1,891
61,1,5,25,pos,diff,male,1,679
61,1,5,26,neu,same,male,1,600
61,1,5,27,pos,same,male,1,825
61,1,5,28,neu,same,male,0,NA
61,1,5,29,pos,same,male,0,1375
61,1,5,30,pos,diff,male,0,NA
61,1,5,31,neg,diff,male,0,NA
61,1,5,32,pos,same,male,1,805
61,1,5,33,neg,same,male,0,1247
61,1,5,34,pos,same,male,1,912
61,1,5,35,pos,diff,male,1,879
61,1,5,36,neg,diff,male,1,696
61,1,5,37,pos,same,male,0,1116
61,1,5,38,neg,same,male,0,866
61,1,5,39,neu,diff,male,0,NA
61,1,5,40,neu,diff,male,0,NA
61,1,5,41,pos,diff,male,1,1124
61,1,5,42,neg,diff,male,0,1437
61,1,5,43,neg,diff,male,0,487
61,1,5,44,neg,same,male,0,800
61,1,5,45,pos,diff,male,0,217
61,1,5,46,pos,diff,male,1,813
61,1,5,47,neg,diff,male,1,569
61,1,5,48,pos,same,male,0,1282
61,1,5,49,neg,same,male,1,908
61,1,5,50,pos,same,male,1,490
61,1,5,51,pos,diff,male,1,739
61,1,5,52,neu,diff,male,1,623
61,1,5,53,neu,diff,male,1,515
61,1,5,54,pos,diff,male,0,514
61,1,5,55,neu,same,male,0,480
61,1,6,1,neg,same,male,1,1260
61,1,6,2,neg,same,male,1,720
61,1,6,3,neu,diff,male,1,937
61,1,6,4,pos,diff,male,1,941
61,1,6,5,neg,diff,male,1,1121
61,1,6,6,neu,diff,male,1,1306
61,1,6,7,neg,same,male,1,809
61,1,6,8,neg,diff,male,1,947
61,1,6,9,pos,diff,male,1,1177
61,1,6,10,neu,diff,male,1,1293
61,1,6,11,pos,same,male,0,NA
61,1,6,12,neg,diff,male,0,1158
61,1,6,13,neu,diff,male,0,NA
61,1,6,14,neg,same,male,0,1275
61,1,6,15,neu,same,male,1,658
61,1,6,16,pos,diff,male,1,1358
61,1,6,17,neu,same,male,1,1191
61,1,6,18,neu,diff,male,0,334
61,1,6,19,pos,diff,male,0,586
61,1,6,20,neu,same,male,1,504
61,1,6,21,neg,diff,male,1,887
61,1,6,22,neg,diff,male,0,NA
61,1,6,23,neg,same,male,1,1331
61,1,6,24,neu,diff,male,0,NA
61,1,6,25,neg,same,male,1,683
61,1,6,26,neu,same,male,0,972
61,1,6,27,neg,same,male,1,904
61,1,6,28,neu,same,male,0,1127
61,1,6,29,neg,same,male,0,1168
61,1,6,30,neu,same,male,1,993
61,1,6,31,neg,same,male,0,1120
61,1,6,32,neu,same,male,1,313
61,1,6,33,pos,diff,male,0,240
61,1,6,34,pos,diff,male,0,649
61,1,6,35,neu,diff,male,1,258
61,1,6,36,pos,same,male,1,1294
61,1,6,37,pos,diff,male,0,954
61,1,6,38,pos,same,male,1,1281
61,1,6,39,pos,same,male,0,NA
61,1,6,40,neu,diff,male,1,1363
61,1,6,41,pos,same,male,1,524
61,1,6,42,neg,diff,male,0,989
61,1,6,43,neg,diff,male,1,1068
61,1,6,44,neg,same,male,1,1147
61,1,6,45,neg,same,male,0,872
61,1,6,46,neg,same,male,1,863
61,1,6,47,neg,same,male,0,995
61,1,6,48,neg,same,male,1,594
61,1,6,49,neg,same,male,1,576
61,1,6,50,neg,same,male,1,412
61,1,6,51,neu,diff,male,1,904
61,1,6,52,neu,diff,male,1,1046
61,1,6,53,pos,diff,male,1,896
61,1,6,54,neg,diff,male,1,812
61,1,6,55,neu,diff,male,1,808
62,1,1,1,neg,same,male,0,NA
62,1,1,2,neu,same,male,0,NA
62,1,1,3,neg,same,male,1,1237
62,1,1,4,neu,same,male,0,NA
62,1,1,5,neg,same,male,0,NA
62,1,1,6,pos,diff,male,0,NA
62,1,1,7,neu,diff,male,0,1140
62,1,1,8,pos,same,male,0,1283
62,1,1,9,pos,diff,male,0,863
62,1,1,10,neg,diff,male,1,790
62,1,1,11,pos,same,male,0,1167
62,1,1,12,pos,diff,male,1,1475
62,1,1,13,neu,diff,male,1,932
62,1,1,14,pos,same,male,1,1067
62,1,1,15,pos,diff,male,1,1213
62,1,1,16,pos,same,male,1,843
62,1,1,17,neg,diff,male,1,1037
62,1,1,18,neu,diff,male,1,774
62,1,1,19,pos,diff,male,1,845
62,1,1,20,neu,same,male,0,NA
62,1,1,21,pos,same,male,1,996
62,1,1,22,neg,diff,male,0,NA
62,1,1,23,pos,same,male,1,883
62,1,1,24,pos,diff,male,0,NA
62,1,1,25,pos,same,male,1,1277
62,1,1,26,neg,diff,male,0,NA
62,1,1,27,pos,same,male,1,861
62,1,1,28,neg,same,male,0,1251
62,1,1,29,pos,same,male,1,664
62,1,1,30,neg,same,male,1,710
62,1,1,31,neu,diff,male,1,719
62,1,1,32,pos,diff,male,0,NA
62,1,1,33,pos,diff,male,0,NA
62,1,1,34,neu,diff,male,0,NA
62,1,1,35,neg,diff,male,1,1477
62,1,1,36,neu,same,male,0,NA
62,1,1,37,neg,same,male,1,672
62,1,1,38,neg,diff,male,0,945
62,1,1,39,pos,diff,male,1,842
62,1,1,40,neg,same,male,0,NA
62,1,1,41,neu,diff,male,1,1256
62,1,1,42,neg,same,male,1,815
62,1,1,43,neu,same,male,0,NA
62,1,1,44,neg,same,male,0,NA
62,1,1,45,neu,same,male,0,1493
62,1,1,46,neg,same,male,1,956
62,1,1,47,neu,same,male,0,NA
62,1,1,48,neg,same,male,0,NA
62,1,1,49,neu,same,male,0,1497
62,1,1,50,neu,diff,male,0,992
62,1,1,51,neg,diff,male,1,1378
62,1,1,52,neg,diff,male,1,1248
62,1,1,53,neg,same,male,0,NA
62,1,1,54,neg,same,male,0,NA
62,1,1,55,neg,same,male,1,702
62,1,2,1,pos,same,male,0,NA
62,1,2,2,pos,same,male,0,NA
62,1,2,3,neg,diff,male,1,743
62,1,2,4,neg,diff,male,1,1045
62,1,2,5,pos,diff,male,1,945
62,1,2,6,pos,diff,male,1,1115
62,1,2,7,neg,diff,male,1,772
62,1,2,8,neg,diff,male,0,1147
62,1,2,9,pos,diff,male,0,892
62,1,2,10,neg,same,male,0,NA
62,1,2,11,pos,same,male,1,644
62,1,2,12,neg,same,male,1,1263
62,1,2,13,neu,diff,male,0,NA
62,1,2,14,pos,diff,male,0,NA
62,1,2,15,neu,same,male,0,NA
62,1,2,16,pos,same,male,0,1435
62,1,2,17,pos,diff,male,0,NA
62,1,2,18,neu,diff,male,0,NA
62,1,2,19,neu,diff,male,0,NA
62,1,2,20,neu,same,male,0,NA
62,1,2,21,neg,diff,male,1,821
62,1,2,22,neu,same,male,1,644
62,1,2,23,neg,same,male,0,NA
62,1,2,24,neu,same,male,0,1497
62,1,2,25,pos,diff,male,1,816
62,1,2,26,neu,same,male,1,1103
62,1,2,27,neu,diff,male,1,886
62,1,2,28,neu,same,male,1,1185
62,1,2,29,neu,same,male,1,747
62,1,2,30,pos,diff,male,1,988
62,1,2,31,neg,diff,male,1,814
62,1,2,32,pos,same,male,1,540
62,1,2,33,neu,diff,male,1,675
62,1,2,34,neu,diff,male,0,NA
62,1,2,35,neu,same,male,0,965
62,1,2,36,pos,diff,male,1,1073
62,1,2,37,neu,same,male,1,834
62,1,2,38,pos,same,male,1,1011
62,1,2,39,neu,same,male,1,919
62,1,2,40,pos,same,male,1,635
62,1,2,41,neg,diff,male,1,1028
62,1,2,42,neg,diff,male,1,1261
62,1,2,43,neg,same,male,1,532
62,1,2,44,neg,same,male,1,890
62,1,2,45,neg,same,male,1,758
62,1,2,46,pos,diff,male,1,778
62,1,2,47,neg,same,male,0,NA
62,1,2,48,neu,diff,male,0,NA
62,1,2,49,neg,same,male,1,1267
62,1,2,50,neu,same,male,1,775
62,1,2,51,neg,same,male,1,942
62,1,2,52,neu,same,male,1,932
62,1,2,53,neu,diff,male,1,1195
62,1,2,54,neu,same,male,0,1349
62,1,2,55,pos,diff,male,0,NA
62,1,3,1,pos,diff,female,0,NA
62,1,3,2,pos,diff,female,0,508
62,1,3,3,pos,same,female,1,509
62,1,3,4,neg,diff,female,1,1023
62,1,3,5,pos,same,female,1,629
62,1,3,6,neu,diff,female,1,942
62,1,3,7,pos,same,female,1,533
62,1,3,8,pos,diff,female,1,1388
62,1,3,9,neu,diff,female,0,NA
62,1,3,10,pos,same,female,1,599
62,1,3,11,neg,diff,female,1,987
62,1,3,12,pos,same,female,0,892
62,1,3,13,pos,diff,female,1,1339
62,1,3,14,neu,diff,female,1,1074
62,1,3,15,neg,diff,female,1,800
62,1,3,16,neg,diff,female,0,NA
62,1,3,17,neg,same,female,0,NA
62,1,3,18,pos,diff,female,0,NA
62,1,3,19,neg,same,female,0,NA
62,1,3,20,neu,diff,female,1,1067
62,1,3,21,neu,diff,female,1,748
62,1,3,22,neg,diff,female,1,989
62,1,3,23,pos,diff,female,1,1055
62,1,3,24,pos,diff,female,0,510
62,1,3,25,neu,diff,female,0,NA
62,1,3,26,pos,same,female,0,NA
62,1,3,27,pos,diff,female,0,NA
62,1,3,28,pos,same,female,0,NA
62,1,3,29,pos,same,female,1,705
62,1,3,30,pos,same,female,1,616
62,1,3,31,pos,same,female,1,894
62,1,3,32,neg,diff,female,1,829
62,1,3,33,neu,diff,female,1,1166
62,1,3,34,pos,diff,female,1,962
62,1,3,35,pos,diff,female,1,1150
62,1,3,36,pos,same,female,1,416
62,1,3,37,pos,same,female,1,494
62,1,3,38,neu,diff,female,1,989
62,1,3,39,pos,same,female,1,526
62,1,3,40,neu,same,female,1,786
62,1,3,41,pos,same,female,1,779
62,1,3,42,neg,diff,female,1,1071
62,1,3,43,neu,diff,female,1,961
62,1,3,44,neg,same,female,0,NA
62,1,3,45,neg,diff,female,0,NA
62,1,3,46,pos,diff,female,0,NA
62,1,3,47,neg,same,female,0,NA
62,1,3,48,pos,same,female,0,NA
62,1,3,49,pos,diff,female,0,894
62,1,3,50,neg,diff,female,0,1085
62,1,3,51,pos,same,female,0,1393
62,1,3,52,neg,same,female,1,914
62,1,3,53,neg,diff,female,1,1459
62,1,3,54,neg,same,female,1,1218
62,1,3,55,neg,same,female,1,817
62,1,4,1,pos,same,male,0,NA
62,1,4,2,neu,same,male,0,NA
62,1,4,3,pos,same,male,1,536
62,1,4,4,neu,same,male,1,895
62,1,4,5,neg,diff,male,1,686
62,1,4,6,neu,same,male,1,641
62,1,4,7,neg,same,male,1,573
62,1,4,8,neg,diff,male,1,1260
62,1,4,9,neu,diff,male,0,1363
62,1,4,10,neu,diff,male,1,1007
62,1,4,11,neu,same,male,0,NA
62,1,4,12,neg,diff,male,1,893
62,1,4,13,neu,same,male,1,1019
62,1,4,14,pos,diff,male,1,1170
62,1,4,15,neu,same,male,1,550
62,1,4,16,neg,diff,male,1,1087
62,1,4,17,neu,same,male,1,867
62,1,4,18,neg,same,male,1,685
62,1,4,19,neg,diff,male,0,NA
62,1,4,20,neg,same,male,0,NA
62,1,4,21,pos,diff,male,1,1439
62,1,4,22,neg,same,male,1,459
62,1,4,23,neg,diff,male,1,1106
62,1,4,24,neu,diff,male,1,1275
62,1,4,25,neu,diff,male,1,917
62,1,4,26,neu,same,male,1,534
62,1,4,27,neg,diff,male,1,909
62,1,4,28,pos,diff,male,1,974
62,1,4,29,pos,diff,male,1,1229
62,1,4,30,pos,same,male,1,430
62,1,4,31,pos,same,male,1,895
62,1,4,32,neu,diff,male,1,846
62,1,4,33,pos,same,male,1,530
62,1,4,34,pos,diff,male,1,1094
62,1,4,35,neg,diff,male,1,908
62,1,4,36,neg,diff,male,1,1134
62,1,4,37,neg,same,male,1,685
62,1,4,38,pos,diff,male,1,1104
62,1,4,39,neu,diff,male,1,1306
62,1,4,40,pos,same,male,1,651
62,1,4,41,neg,diff,male,1,810
62,1,4,42,neg,diff,male,1,1062
62,1,4,43,neg,same,male,1,725
62,1,4,44,neg,same,male,1,592
62,1,4,45,neg,same,male,1,546
62,1,4,46,neg,same,male,1,523
62,1,4,47,neg,same,male,1,543
62,1,4,48,neg,same,male,1,501
62,1,4,49,neg,same,male,1,500
62,1,4,50,neu,diff,male,1,898
62,1,4,51,neg,same,male,1,832
62,1,4,52,pos,diff,male,1,881
62,1,4,53,neg,same,male,1,557
62,1,4,54,pos,same,male,1,649
62,1,4,55,neg,same,male,1,949
62,1,5,1,neg,same,female,0,NA
62,1,5,2,neg,same,female,0,NA
62,1,5,3,neg,same,female,1,610
62,1,5,4,neg,same,female,1,774
62,1,5,5,neg,same,female,1,797
62,1,5,6,neu,diff,female,1,1065
62,1,5,7,neu,diff,female,1,1114
62,1,5,8,neg,diff,female,1,947
62,1,5,9,neu,same,female,1,573
62,1,5,10,pos,diff,female,1,827
62,1,5,11,pos,diff,female,0,909
62,1,5,12,pos,same,female,1,526
62,1,5,13,neu,diff,female,1,1042
62,1,5,14,pos,same,female,1,494
62,1,5,15,neu,same,female,1,1004
62,1,5,16,pos,same,female,1,624
62,1,5,17,neu,same,female,1,775
62,1,5,18,neu,diff,female,1,1293
62,1,5,19,neu,same,female,1,940
62,1,5,20,neu,same,female,0,1027
62,1,5,21,neu,same,female,1,746
62,1,5,22,pos,diff,female,1,1115
62,1,5,23,neu,same,female,1,596
62,1,5,24,pos,same,female,1,1078
62,1,5,25,neg,diff,female,0,NA
62,1,5,26,neu,diff,female,0,1200
62,1,5,27,neg,same,female,0,NA
62,1,5,28,neu,same,female,0,NA
62,1,5,29,neu,diff,female,1,894
62,1,5,30,neu,same,female,1,605
62,1,5,31,pos,diff,female,1,993
62,1,5,32,pos,diff,female,1,930
62,1,5,33,pos,same,female,1,406
62,1,5,34,neu,diff,female,1,1026
62,1,5,35,pos,same,female,1,843
62,1,5,36,neu,same,female,1,751
62,1,5,37,neu,diff,female,1,993
62,1,5,38,neg,diff,female,1,946
62,1,5,39,neg,diff,female,0,NA
62,1,5,40,neu,diff,female,0,NA
62,1,5,41,neg,same,female,0,1480
62,1,5,42,neu,same,female,1,1052
62,1,5,43,pos,diff,female,0,NA
62,1,5,44,neu,same,female,0,NA
62,1,5,45,neg,diff,female,0,NA
62,1,5,46,neu,same,female,0,NA
62,1,5,47,neg,same,female,0,NA
62,1,5,48,pos,diff,female,0,NA
62,1,5,49,pos,diff,female,1,1005
62,1,5,50,pos,same,female,0,NA
62,1,5,51,neu,diff,female,0,NA
62,1,5,52,neu,diff,female,0,NA
62,1,5,53,neu,same,female,1,800
62,1,5,54,neu,same,female,0,1260
62,1,5,55,neu,same,female,1,451
62,1,6,1,pos,same,female,0,NA
62,1,6,2,neg,same,female,0,NA
62,1,6,3,neg,diff,female,1,728
62,1,6,4,neu,diff,female,0,NA
62,1,6,5,pos,diff,female,0,NA
62,1,6,6,neu,same,female,1,1315
62,1,6,7,neg,diff,female,0,NA
62,1,6,8,neu,same,female,0,NA
62,1,6,9,neg,same,female,0,1438
62,1,6,10,neu,same,female,1,683
62,1,6,11,neu,diff,female,1,1038
62,1,6,12,pos,diff,female,1,779
62,1,6,13,neu,same,female,1,769
62,1,6,14,pos,same,female,1,741
62,1,6,15,neg,diff,female,1,900
62,1,6,16,neu,diff,female,1,1234
62,1,6,17,neg,same,female,1,676
62,1,6,18,neu,same,female,0,NA
62,1,6,19,neg,same,female,1,911
62,1,6,20,neg,diff,female,1,1232
62,1,6,21,neu,diff,female,1,1441
62,1,6,22,pos,diff,female,1,830
62,1,6,23,pos,diff,female,1,1007
62,1,6,24,pos,same,female,1,483
62,1,6,25,pos,same,female,1,399
62,1,6,26,neu,diff,female,1,859
62,1,6,27,pos,same,female,1,449
62,1,6,28,neg,diff,female,1,869
62,1,6,29,neg,diff,female,1,1038
62,1,6,30,pos,diff,female,0,NA
62,1,6,31,neg,same,female,0,NA
62,1,6,32,neu,diff,female,1,1284
62,1,6,33,pos,diff,female,1,976
62,1,6,34,neu,same,female,1,541
62,1,6,35,pos,same,female,1,820
62,1,6,36,neg,diff,female,1,1027
62,1,6,37,pos,same,female,1,1148
62,1,6,38,pos,diff,female,1,1165
62,1,6,39,neu,diff,female,1,1026
62,1,6,40,neg,diff,female,0,NA
62,1,6,41,neu,same,female,0,NA
62,1,6,42,pos,diff,female,0,NA
62,1,6,43,pos,diff,female,0,NA
62,1,6,44,neu,diff,female,0,777
62,1,6,45,neu,diff,female,0,NA
62,1,6,46,pos,diff,female,0,NA
62,1,6,47,neu,same,female,1,849
62,1,6,48,neg,diff,female,0,NA
62,1,6,49,neg,diff,female,0,NA
62,1,6,50,neg,same,female,1,865
62,1,6,51,neg,same,female,1,1227
62,1,6,52,neu,diff,female,1,812
62,1,6,53,neu,diff,female,1,1227
62,1,6,54,neg,diff,female,0,NA
62,1,6,55,pos,diff,female,0,NA
63,1,1,1,pos,same,female,0,NA
63,1,1,2,neu,same,female,0,NA
63,1,1,3,pos,same,female,1,1261
63,1,1,4,neg,diff,female,1,1409
63,1,1,5,neu,diff,female,1,1203
63,1,1,6,neg,same,female,1,1212
63,1,1,7,neu,same,female,1,824
63,1,1,8,neg,same,female,1,499
63,1,1,9,neg,diff,female,1,831
63,1,1,10,neg,same,female,1,782
63,1,1,11,neg,same,female,1,498
63,1,1,12,pos,diff,female,1,685
63,1,1,13,neu,diff,female,1,911
63,1,1,14,neu,diff,female,1,669
63,1,1,15,neg,diff,female,0,748
63,1,1,16,neg,diff,female,0,NA
63,1,1,17,neu,diff,female,0,NA
63,1,1,18,neg,same,female,1,1175
63,1,1,19,pos,diff,female,1,1148
63,1,1,20,neg,same,female,1,1386
63,1,1,21,pos,same,female,0,NA
63,1,1,22,pos,diff,female,0,624
63,1,1,23,pos,same,female,1,532
63,1,1,24,pos,same,female,1,488
